article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
928368001,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
928368002,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
928368003,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
928368004,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
928368005,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010001,All over pattern,82,Turquoise,1,Dusty Light,7,Turquoise,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
928446001,928446,Matilda,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in woven fabric with long puff sleeves. Opening at the back with a button at the back of the neck, a gathered seam at the waist and a concealed zip at the back of the skirt. Unlined."
928461001,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves."
928461002,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves."
928461003,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves."
928719001,928719,DIV+ Audrey,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, wide dress in woven fabric with a round neckline, small opening at the back with narrow ties at the back of the neck and a frill trim around the shoulder seams. Short puff sleeves with narrow elastication at the hems and a low-cut skirt with gathers to create volume and soft draping."
928815001,928815,Tiny dress printed,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Long dress in airy, patterned chiffon. Deep V-neck with concealed hook-and-eye fasteners at the front and a yoke with elastication and gathers at the top and at the back. Long dolman sleeves and an asymmetric seam with a drawstring at the waist. Flared skirt with a high slit at the front. Slightly longer at the back. Lined."
928826001,928826,Napkin,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Jacket in imitation leather with a collar, zip down the front, jetted front pockets and ribbing at the cuffs and hem. Lined. The jacket is PETA Approved Vegan-certified and meets PETA’s requirements for vegan products. This certification guarantees that the product is entirely free from materials and substances of animal origin."
928917003,928917,Bruce Top,254,Top,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted, turtleneck top in airy jersey with long sleeves and overlocked edges around the neck, cuffs and hem."
929001001,929001,True,265,Dress,Garment Full body,1010016,Solid,92,Green,2,Medium Dusty,20,Khaki green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a crinkled weave with a small stand-up collar, covered buttons at the top, wide, raglan sleeves and cuffs with covered buttons. Gathered seam at the waist and a softly draping, A-line skirt. Unlined."
929008002,929008,Pierre Wool Tee,255,T-shirt,Garment Upper body,1010010,Melange,13,Beige,1,Dusty Light,1,Mole,7857,Kids Boy Exclusive,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1001,Unknown,"Long-sleeved top in soft, merino wool jersey with a round, rib-trimmed neckline and a gently rounded hem."
929042001,929042,Yasmin PU,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in soft imitation leather. Gentle A-line style with elbow-length balloon sleeves that have a puff at the shoulders and narrow, covered elastication at the hems. Concealed zip at the back and decorative seams at the front. Unlined."
929042002,929042,Yasmin PU,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in soft imitation leather. Gentle A-line style with elbow-length balloon sleeves that have a puff at the shoulders and narrow, covered elastication at the hems. Concealed zip at the back and decorative seams at the front. Unlined."
929161001,929161,Dallas set,254,Top,Garment Upper body,1010005,Colour blocking,9,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Set with a top and pair of leggings in a soft cotton blend with a glittery text print. Top in sweatshirt fabric with a ribbed stand-up collar, zip at the top, gently dropped shoulders, long sleeves, ribbing at the cuffs and hem and short slits in the sides. Leggings in jersey with an elasticated waist."
929161002,929161,Dallas set,254,Top,Garment Upper body,1010005,Colour blocking,6,Light Grey,1,Dusty Light,12,Grey,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Set with a top and pair of leggings in a soft cotton blend with a glittery text print. Top in sweatshirt fabric with a ribbed stand-up collar, zip at the top, gently dropped shoulders, long sleeves, ribbing at the cuffs and hem and short slits in the sides. Leggings in jersey with an elasticated waist."
929165001,929165,Danila,245,Cardigan,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Cardigan in a soft rib knit containing some wool. Relaxed fit with low dropped shoulders and extra-long sleeves. Stocking-stitched lapels and ribbing at the cuffs and hem.The polyester content of the cardigan is recycled.
929165002,929165,Danila,245,Cardigan,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Cardigan in a soft rib knit containing some wool. Relaxed fit with low dropped shoulders and extra-long sleeves. Stocking-stitched lapels and ribbing at the cuffs and hem.The polyester content of the cardigan is recycled.
929226002,929226,KIM PINAFORE FANCY,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, gently fitted dungaree dress in twill with a zip down the front, wide shoulder straps and patch side pockets with a flap. Seam at the waist and a detachable fabric belt with metal D-rings. Unlined."
929226003,929226,KIM PINAFORE FANCY,265,Dress,Garment Full body,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, gently fitted dungaree dress in twill with a zip down the front, wide shoulder straps and patch side pockets with a flap. Seam at the waist and a detachable fabric belt with metal D-rings. Unlined."
929336001,929336,WILLOW RELAXED PQ ZIP SHIRT,259,Shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt jacket in cotton twill. Relaxed fit with a collar, two-way zip down the front, yoke at the back and long sleeves with buttoned cuffs. Flap chest pockets with a concealed fastener. Unlined."
929397001,929397,Dylan top,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, long-sleeved top in jersey with a deep neckline at the back and horizontal ties at the back of the neck."
929506001,929506,LOGG City life,252,Sweater,Garment Upper body,1010022,Jacquard,6,Light Grey,1,Dusty Light,12,Grey,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear,"Jumper in a soft jacquard knit with a ribbed polo neck, long raglan sleeves and ribbing at the cuffs and hem."
929511001,929511,POPPY PU SHIRT DRESS,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short shirt dress in soft imitation leather with a collar, covered press-studs down the front and an open chest pocket. Dropped shoulders, long, voluminous sleeves with a press-stud at the cuffs, and a detachable tie belt at the waist. Unlined."
929590001,929590,Amy fancy,264,Blazer,Garment Upper body,1010026,Other structure,9,Black,4,Dark,5,Black,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut, double-breasted jacket in woven fabric containing some wool with notch lapels, flap front pockets and long sleeves with decorative buttons at the cuffs. Lined in woven fabric made from recycled polyester."
929591001,929591,ED Khloe dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Knee-length dress in a woven viscose blend with a small, gathered stand-up collar, covered buttons at the top, long, wide raglan sleeves and cuffs with covered buttons. Asymmetric seam at the waist and a gently flared skirt. Unlined."
929598001,929598,Mally short dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short, A-line dress in organza crêpe with plenty of width in the skirt. Double-layered frilled collar, an opening with a covered button at the back of the neck and double-layered, gathered frills around the armholes. Chiffon lining made from recycled polyester."
929598002,929598,Mally short dress,265,Dress,Garment Full body,1010016,Solid,81,Light Turquoise,1,Dusty Light,12,Grey,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short, A-line dress in organza crêpe with plenty of width in the skirt. Double-layered frilled collar, an opening with a covered button at the back of the neck and double-layered, gathered frills around the armholes. Chiffon lining made from recycled polyester."
929599001,929599,Petra shacket,262,Jacket,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Shirt jacket in a wool blend with a lightly brushed finish. Collar, buttons down the front, flap chest pockets, dropped shoulders, long, wide sleeves with buttoned cuffs, and a rounded hem. Recycled polyester lining."
929599002,929599,Petra shacket,262,Jacket,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Shirt jacket in a wool blend with a lightly brushed finish. Collar, buttons down the front, flap chest pockets, dropped shoulders, long, wide sleeves with buttoned cuffs, and a rounded hem. Recycled polyester lining."
929662001,929662,Aly cardigan,245,Cardigan,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy cardigan in a soft rib knit containing some wool with a V-neck and buttons down the front. Dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the cardigan is recycled."
929662002,929662,Aly cardigan,245,Cardigan,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy cardigan in a soft rib knit containing some wool with a V-neck and buttons down the front. Dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the cardigan is recycled."
929662004,929662,Aly cardigan,245,Cardigan,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy cardigan in a soft rib knit containing some wool with a V-neck and buttons down the front. Dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the cardigan is recycled."
929689001,929689,Alexa Puffer Vest,262,Jacket,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Oversized puffer gilet in a padded weave with a stand-up collar, zip and wind flap with press-studs down the front, diagonal side pockets and a seam with a drawstring at the waist. Recycled polyester lining."
929695001,929695,Hemp Denim,258,Blouse,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in soft, washed cotton denim with a frill around the neckline that continues down the button band. Buttons down the front, a yoke at the back, gently dropped shoulders and long sleeves with buttoned cuffs. The cotton content of the blouse is partly recycled."
929734001,929734,Mini Me LOGG Bixa dress LOGG,265,Dress,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Wide dress in soft sweatshirt fabric made from a cotton blend with ribbing around the neckline and long, slightly wider sleeves with ribbed cuffs. Gathered seam at the hips for added volume at the hem. Soft brushed inside."
929734002,929734,Mini Me LOGG Bixa dress LOGG,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Wide dress in soft sweatshirt fabric made from a cotton blend with ribbing around the neckline and long, slightly wider sleeves with ribbed cuffs. Gathered seam at the hips for added volume at the hem. Soft brushed inside."
929734003,929734,Mini Me LOGG Bixa dress LOGG,265,Dress,Garment Full body,1010016,Solid,8,Dark Grey,4,Dark,-1,Unknown,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Wide dress in soft sweatshirt fabric made from a cotton blend with ribbing around the neckline and long, slightly wider sleeves with ribbed cuffs. Gathered seam at the hips for added volume at the hem. Soft brushed inside."
